Country,City, Latitude , Longitude 
ph,sibulan, 14.7500 , 121.9333 
ph,sibulao, 7.3245 , 122.2418 
ph,sibul, 15.1690 , 121.0616 
ph,sibul, 15.8000 , 121.0000 
ph,sibutad, 8.5916 , 123.4859 
ph,siclong, 15.5808 , 121.2239 
ph,siempre viva, 17.2287 , 121.6329 
ph,sierra bullones, 9.8081 , 124.2921 
ph,sigma, 11.4214 , 122.6662 
ph,silab, 9.4383 , 123.1792 
ph,silae, 8.1589 , 125.2825 
ph,silago, 10.5291 , 125.1618 
ph,silanga, 11.8181 , 124.8431 
ph,silawit, 16.8732 , 121.7592 
ph,silay, 10.8003 , 122.9763 
ph,sillon, 11.1990 , 123.7675 
ph,silvino lobos, 12.3000 , 124.8333 
ph,silway, 6.1771 , 125.1207 
ph,simala, 9.9708 , 123.6164 
ph,simbahan, 6.3032 , 120.5836 
ph,simimbaan, 17.1157 , 121.5824 
ph,simuay, 7.2772 , 124.3072 
ph,sinacaban, 8.2864 , 123.8399 
ph,sinait, 17.8664 , 120.4583 
ph,sinait, 15.5367 , 120.5851 
ph,sinala, 13.8057 , 120.9746 
ph,sinamar, 16.9000 , 121.5667 
ph,sinawilan, 6.7544 , 125.2464 
ph,sinayawan, 6.7125 , 125.3094 
ph,sindon, 17.0603 , 122.0151 
ph,sinilian, 15.6952 , 120.4594 
ph,sinisian, 13.9156 , 120.8440 
ph,sinobong, 8.0684 , 125.9308 
ph,sinolon, 6.2439 , 124.8144 
ph,sinonoc, 8.3096 , 123.8461 
ph,sinubung, 7.0275 , 121.9244 
ph,sinuknipan, 13.8894 , 122.6375 
ph,siocon, 7.7061 , 122.1353 
ph,sionogan, 6.0053 , 120.9486 
ph,siquijor, 9.2142 , 123.5150 
ph,sirawai, 7.5853 , 122.1397 
ph,sirib, 7.1333 , 125.4072 
ph,sison, 16.1730 , 120.5100 
ph,sison, 9.6588 , 125.5272 
ph,sitangkai, 4.6628 , 119.3928 
ph,socorro, 13.0583 , 121.4117 
ph,socorro, 9.6214 , 125.9667 
ph,sogod, 13.8333 , 123.3167 
ph,sogod, 10.7508 , 123.9947 
ph,sogod, 10.3847 , 124.9814 
ph,solana, 8.6231 , 124.7706 
ph,solano, 16.5192 , 121.1812 
ph,soledad, 15.4282 , 120.9839 
ph,solo, 13.7469 , 120.9012 
ph,solsona, 18.0933 , 120.7697 
ph,songculan, 9.6347 , 123.8197 
ph,sonquil, 15.9883 , 120.3898 
ph,sorsogon, 12.9708 , 124.0053 
ph,soyung, 16.7001 , 121.6655 
ph,sual, 16.0668 , 120.0941 
ph,sua-on, 7.6628 , 125.6383 
ph,subaan, 13.1305 , 121.3687 
ph,suba, 10.8438 , 121.0102 
ph,subic, 13.9486 , 120.9401 
ph,subusub, 16.2270 , 120.4947 
ph,suclayin, 15.7574 , 121.5503 
ph,sugal, 5.6622 , 125.4617 
ph,sugbongcogon, 8.9569 , 124.7911 
ph,sugcad, 13.3667 , 123.7000 
ph,sugod, 12.3804 , 122.6843 
ph,sugod, 12.9870 , 124.0805 
ph,sulangan, 11.1373 , 123.7228 
ph,sulangan, 10.9360 , 125.8264 
ph,sulangan, 10.8110 , 122.6640 
ph,sula, 15.4573 , 120.3955 
ph,sulat, 11.8103 , 125.4544 
ph,sulit, 6.2361 , 125.0206 
ph,sulop, 6.5986 , 125.3436 
ph,sulucan, 14.8000 , 120.9333 
ph,sumabnit, 16.0303 , 120.5832 
ph,sumagui, 12.7953 , 121.4740 
ph,sumalig, 7.9986 , 123.6627 
ph,sumilao, 8.2872 , 124.9456 
ph,sumisip, 6.4197 , 121.9714 
ph,sumpong, 8.1633 , 125.1183 
ph,sungay, 8.4514 , 124.4028 
ph,surigao, 9.7890 , 125.4950 
ph,surop, 6.3904 , 126.1456 
ph,suso, 17.3594 , 120.4611 
ph,suyan, 6.0603 , 125.3853 
ph,suyo, 16.9657 , 120.5417 
ph,taal, 13.8799 , 120.9231 
ph,tabaan, 16.3000 , 120.5167 
ph,tabacao, 15.6414 , 120.9349 
ph,tabalong, 9.6219 , 123.8353 
ph,tabango, 11.3077 , 124.3730 
ph,tabialan, 6.0281 , 121.8935 
ph,tabid, 8.1085 , 123.7801 
ph,tabina, 7.4669 , 123.4081 
ph,tabinay, 13.4871 , 120.9566 
ph,tabing, 11.4000 , 124.3500 
ph,tabio, 16.8500 , 120.8000 
ph,tablac, 17.2167 , 120.4833 
ph,tablas, 6.6292 , 122.1747 
ph,taboc, 16.6867 , 120.3411 
ph,taboc, 8.8783 , 124.7975 
ph,tabon, 9.7578 , 123.4436 
ph,tabon, 10.3019 , 123.3260 
ph,tabon, 15.2746 , 120.9128 
ph,tabon, 9.2388 , 117.9946 
ph,tabontabon, 11.0408 , 124.9611 
ph,tabo-o, 8.3340 , 123.8547 
ph,tabuan, 9.5156 , 122.8506 
ph,tabuating, 15.3891 , 120.9386 
ph,tabuc, 11.4694 , 122.7750 
ph,tabuelan, 10.8209 , 123.8689 
ph,tabug, 18.0343 , 120.5488 
ph,tabuk, 17.4189 , 121.4443 
ph,tabunok, 10.8512 , 123.8766 
ph,tabunok, 10.3500 , 124.8000 
ph,taburi, 8.6753 , 117.3399 
ph,tabu, 9.8923 , 122.7098 
ph,tacadang, 16.7264 , 120.6405 
ph,tacligan, 13.3975 , 121.0626 
ph,tacloban, 11.2433 , 125.0047 
ph,taclobo, 12.3074 , 122.5860 
ph,tacub, 6.8564 , 125.4225 
ph,tacub, 8.1875 , 124.1081 
ph,tadian, 16.9956 , 120.8203 
ph,taft, 11.9011 , 125.4189 
ph,tagabas, 13.6222 , 122.2814 
ph,tagakpan, 7.1128 , 125.4292 
ph,tagana-an, 9.6972 , 125.5856 
ph,taganak, 6.0833 , 118.3000 
ph,tagasilay, 7.3018 , 122.2579 
ph,tagas, 13.1667 , 123.7167 
ph,taga, 17.5751 , 121.3688 
ph,tagaytay, 14.0953 , 120.9336 
ph,tagbacan, 13.6028 , 122.3687 
ph,tagbac, 13.8417 , 120.0887 
ph,tagbilaran, 9.6475 , 123.8556 
ph,tagbina, 8.4519 , 126.1714 
ph,tagbubunga, 11.1257 , 124.4028 
ph,tagburos, 9.8279 , 118.7430 
ph,tagcatong, 9.0022 , 125.2569 
ph,tagdangua, 7.2043 , 125.8841 
ph,tagkawayan, 13.9664 , 122.5383 
ph,tagnanan, 7.2648 , 125.8584 
ph,tagoloan, 8.5389 , 124.7569 
ph,tago, 9.0211 , 126.2317 
ph,tagoytoy, 13.4158 , 123.6780 
ph,tagpangi, 8.3719 , 124.5594 
ph,tagudin, 16.9355 , 120.4442 
ph,tagudin, 16.0806 , 119.9539 
ph,taguing, 17.9447 , 121.7589 
ph,taguisa, 6.6983 , 124.0358 
ph,tagum, 10.0654 , 124.3830 
ph,tagum, 7.4475 , 125.8046 
ph,tagusao, 9.1924 , 117.8141 
ph,tajao, 10.3148 , 123.5835 
ph,talabaan, 6.9411 , 122.1722 
ph,talaban, 10.1254 , 122.8671 
ph,talacogon, 8.4561 , 125.7842 
ph,talaga, 13.7365 , 120.9362 
ph,talaga, 15.3851 , 120.5857 
ph,talahiban, 13.8069 , 121.3881 
ph,talahib, 13.6396 , 121.1436 
ph,talaibon, 13.8378 , 121.1398 
ph,talakag, 8.2336 , 124.6003 
ph,talalora, 11.5293 , 124.8362 
ph,talangnan, 9.6340 , 123.3344 
ph,talang, 15.0143 , 120.9047 
ph,tala, 13.2742 , 122.5859 
ph,talibon, 10.1492 , 124.3250 
ph,taligaman, 8.9044 , 125.6558 
ph,talipan, 13.9333 , 121.6833 
ph,talisayan, 10.9500 , 124.7000 
ph,talisayan, 8.9964 , 124.8842 
ph,talisayan, 6.9880 , 121.9273 
ph,talisay, 13.9148 , 120.6233 
ph,talisay, 14.1343 , 122.9226 
ph,talisay, 11.2434 , 124.0619 
ph,talisay, 6.7197 , 126.1000 
ph,talisay, 13.1806 , 122.6236 
ph,talisay, 9.8189 , 125.6156 
ph,talisay, 10.2444 , 123.8473 
ph,talisay, 10.7375 , 122.9666 
ph,talitay, 6.9967 , 124.7053 
ph,talobatib, 14.1825 , 122.7853 
ph,taloc, 10.5746 , 122.8954 
ph,talomo, 7.5286 , 125.7228 
ph,talon, 11.5600 , 122.6811 
ph,talospatang, 15.9179 , 120.4496 
ph,taloy, 16.3333 , 120.5000 
ph,taloy, 15.9241 , 120.3847 
ph,taltal, 15.5878 , 119.9455 
ph,talugtug, 15.7778 , 120.8111 
ph,taluksangay, 6.9542 , 122.1839 
ph,talusan, 7.4267 , 122.8103 
ph,taluya, 5.8117 , 125.1728 
ph,tamayong, 7.1331 , 125.3797 
ph,tamayo, 15.8774 , 120.2853 
ph,tambak, 11.6705 , 122.4112 
ph,tambak, 6.7264 , 124.6264 
ph,tambaliza, 11.2698 , 123.1650 
ph,tambilil, 5.9622 , 124.6697 
ph,tambongon, 10.9677 , 123.9244 
ph,tambongon, 7.0792 , 125.9486 
ph,tambong, 12.9639 , 121.4846 
ph,tambo, 13.4676 , 123.4939 
ph,tambo, 9.8950 , 123.0556 
ph,tambo, 7.1569 , 125.6992 
ph,tambulan, 9.9085 , 123.0896 
ph,tambulig, 8.0702 , 123.5348 
ph,tamisan, 6.8437 , 126.2984 
ph,tamisu, 9.6314 , 123.0873 
ph,tamlang, 10.8167 , 123.4333 
ph,tamlang, 10.8254 , 123.4541 
ph,tamnag, 6.5678 , 124.8506 
ph,tamorong, 17.3333 , 120.4333 
ph,tampakan, 6.4442 , 124.9264 
ph,tampakan, 4.9228 , 119.7939 
ph,tamparan, 7.8792 , 124.3331 
ph,tampayan, 12.4794 , 122.5231 
ph,tampilisan, 7.9835 , 122.7054 
ph,tampocon, 9.8500 , 123.1333 
ph,tamugan, 7.2308 , 125.3764 
ph,tanauan, 11.1094 , 125.0156 
ph,tanay, 14.4968 , 121.2846 
ph,tandag, 9.0783 , 126.1986 
ph,tandayag, 9.4547 , 123.2299 
ph,tandoc, 15.9605 , 120.3280 
ph,tanglad, 6.6022 , 125.4450 
ph,tangnan, 9.6125 , 123.7831 
ph,tangub, 8.0618 , 123.7477 
ph,tanolong, 15.8167 , 120.4000 
ph,tantangan, 6.6150 , 124.7489 
ph,tanza, 11.5825 , 122.7836 
ph,tanza, 10.8348 , 123.0110 
ph,tanza, 14.6753 , 120.9389 
ph,tapayan, 7.2944 , 124.2661 
ph,tapaz, 11.2613 , 122.5364 
ph,tapel, 18.2891 , 122.0292 
ph,tapia, 7.7542 , 126.0119 
ph,tapikan, 6.8444 , 124.3408 
ph,tapilon, 11.2774 , 124.0306 
ph,tapon, 10.0631 , 123.4453 
ph,tarangnan, 11.9009 , 124.7459 
ph,tara, 13.8167 , 122.9833 
ph,tariji, 15.5211 , 120.6124 
ph,tarlac, 15.4894 , 120.5919 
ph,tarong, 11.5314 , 123.1320 
ph,tarragona, 7.0491 , 126.4471 
ph,tartaro, 15.1664 , 121.0397 
ph,tarusan, 8.6546 , 117.5104 
ph,taviran, 7.1233 , 124.3197 
ph,tawagan, 7.8434 , 123.4729 
ph,tawala, 9.5592 , 123.7831 
ph,tayabo, 15.8345 , 121.0309 
ph,taysan, 13.8697 , 121.0971 
ph,taytayan, 10.8787 , 123.9771 
ph,taytayan, 7.7339 , 126.5019 
ph,taytay, 14.1122 , 121.4157 
ph,taytay, 8.5411 , 124.5397 
ph,taytay, 10.8253 , 119.5169 
ph,taytay, 14.5678 , 121.1394 
ph,tayud, 10.3667 , 123.9667 
ph,tayug, 16.0274 , 120.7434 
ph,tayuman, 13.4164 , 122.5164 
ph,tayum, 17.6172 , 120.6542 
ph,taywanak, 14.1576 , 120.8465 
ph,tebag, 15.9678 , 120.4660 
ph,telabastagan, 15.1204 , 120.6017 
ph,telafas, 6.6353 , 124.9750 
ph,telbang, 16.1724 , 120.0607 
ph,teneguiban, 11.3574 , 119.5049 
ph,teresa, 14.5612 , 121.2195 
ph,teresita, 6.4136 , 124.7072 
ph,ternate, 14.2897 , 120.7168 
ph,tiaong, 13.9536 , 121.3161 
ph,tibagon, 7.2327 , 125.8628 
ph,tibanban, 6.6315 , 126.1055 
ph,tibiao, 11.2915 , 122.0354 
ph,tiblawan, 6.4783 , 126.1083 
ph,tidman, 8.2986 , 126.3389 
ph,tiep, 16.2382 , 119.8609 
ph,tigaon, 13.6331 , 123.4968 
ph,tigao, 9.2089 , 126.1761 
ph,tigbao, 12.5546 , 123.3389 
ph,tigbao, 7.4236 , 122.3270 
ph,tigbinan, 14.1865 , 122.4692 
ph,tiglawigan, 10.9527 , 123.3575 
ph,tignapoloan, 8.2728 , 124.5756 
ph,tignoan, 14.5652 , 121.6179 
ph,tigpalay, 7.4948 , 122.3450 
ph,tigtabon, 6.8956 , 122.1669 
ph,tiguha, 7.7044 , 123.2114 
ph,tiguib, 9.8008 , 123.1352 
ph,tiguion, 13.3347 , 121.8610 
ph,tiguisan, 12.8394 , 121.4605 
ph,tigum, 10.7833 , 122.5667 
ph,tigwi, 13.2681 , 122.0415 
ph,tikalaan, 8.0353 , 124.6208 
ph,tilik, 13.8144 , 120.2002 
ph,tiling, 9.9736 , 122.6544 
ph,timbangan, 6.0055 , 120.9941 
ph,timpas, 11.4790 , 122.7324 
ph,tinaan, 11.2667 , 123.7500 
ph,tinagacan, 6.2099 , 125.2390 
ph,tinago, 13.1833 , 123.6500 
ph,tinalmud, 13.5941 , 122.8780 
ph,tinambacan, 12.0943 , 124.5025 
ph,tinampo, 13.2274 , 123.5101 
ph,tinang, 15.3763 , 120.6534 
ph,tinaogan, 9.7791 , 123.1503 
ph,tinawagan, 13.6500 , 123.4833 
ph,tindog, 11.1247 , 124.0118 
ph,tingloy, 13.6609 , 120.8711 
ph,tinogboc, 12.0074 , 121.4122 
ph,tinongan, 10.2150 , 123.0353 
ph,tinoto, 5.8867 , 125.0706 
ph,tinubdan, 11.1860 , 124.0078 
ph,tiparak, 8.0341 , 123.5288 
ph,tipolo, 10.0196 , 124.5144 
ph,tiring, 10.8527 , 122.5110 
ph,titay, 7.8125 , 122.5344 
ph,tiwi, 13.4585 , 123.6805 
ph,tiwi, 10.9297 , 122.7342 
ph,toboso, 10.7143 , 123.5162 
ph,toboy, 16.0271 , 120.6369 
ph,tobuan, 16.0556 , 120.1102 
ph,tococ, 15.8333 , 120.4167 
ph,tocok, 15.7500 , 120.3000 
ph,tokawal, 6.2233 , 125.2519 
ph,tokawal, 6.1604 , 125.2493 
ph,toledo, 10.3773 , 123.6386 
ph,tolosa, 7.0328 , 122.1607 
ph,tomado, 7.1925 , 124.6081 
ph,tomas oppus, 10.2506 , 124.9831 
ph,tombod, 15.9500 , 120.5500 
ph,tominjao, 11.2277 , 124.0432 
ph,tondod, 15.7182 , 120.9680 
ph,tondol, 16.3104 , 120.0131 
ph,toong, 14.0706 , 120.7633 
ph,topdac, 16.5454 , 120.7196 
ph,toritori, 16.2405 , 119.9870 
ph,torres, 16.0012 , 120.4557 
ph,torrijos, 13.3238 , 122.0841 
ph,tortosa, 10.9329 , 123.0900 
ph,totolan, 9.6286 , 123.8514 
ph,tranca, 14.1181 , 121.0574 
ph,tran, 6.7203 , 124.0550 
ph,trapiche, 10.6842 , 122.4322 
ph,trento, 8.0458 , 126.0636 
ph,trinidad, 10.0795 , 124.3432 
ph,tuao, 17.7364 , 121.4563 
ph,tubajon, 10.3317 , 125.5619 
ph,tubalan, 6.4950 , 125.5661 
ph,tuban, 6.8228 , 125.3869 
ph,tuban, 12.8122 , 120.8323 
ph,tuba, 16.3897 , 120.5608 
ph,tubay, 9.1669 , 125.5239 
ph,tubigagmanok, 10.6282 , 123.7489 
ph,tubigan, 8.5322 , 124.3122 
ph,tubig indangan, 4.8983 , 119.8494 
ph,tubigon, 9.9518 , 123.9622 
ph,tublay, 16.5431 , 120.6096 
ph,tubli, 13.9318 , 124.1478 
ph,tubod, 9.9833 , 123.5833 
ph,tubod, 8.0555 , 123.7904 
ph,tubod, 7.3717 , 125.6447 
ph,tuburan, 6.6439 , 122.2736 
ph,tuburan, 13.2379 , 123.5511 
ph,tucdao, 11.7011 , 124.4719 
ph,tudela, 8.2472 , 123.8424 
ph,tuding, 16.4103 , 120.6442 
ph,tuganay, 7.3689 , 125.7231 
ph,tugaya, 7.8828 , 124.1740 
ph,tugbong, 11.0167 , 124.6000 
ph,tugdan, 12.3134 , 122.0853 
ph,tugos, 14.2667 , 122.7500 
ph,tuguegarao, 17.6125 , 121.7281 
ph,tuhian, 13.6222 , 122.2178 
ph,tuka, 6.5200 , 124.5850 
ph,tukuran, 7.8524 , 123.5743 
ph,tulay, 14.2697 , 120.7692 
ph,tulay, 10.2463 , 123.5805 
ph,tuli, 7.2333 , 125.4167 
ph,tulunan, 6.8344 , 124.8769 
ph,tumalaytay, 12.2758 , 123.2320 
ph,tumalim, 14.0801 , 120.7231 
ph,tumarbong, 10.3766 , 119.4579 
ph,tumauini, 17.2766 , 121.8085 
ph,tumbagaan, 5.3656 , 120.3139 
ph,tumcon, 10.9167 , 122.6667 
ph,tungao, 8.7772 , 125.5719 
ph,tunga, 11.2456 , 124.7517 
ph,tungawan, 7.5134 , 122.3649 
ph,tunggol, 7.0808 , 124.7531 
ph,tunggol, 5.8446 , 121.1544 
ph,tupang, 17.9216 , 121.6417 
ph,tupsan, 9.1992 , 124.7769 
ph,tutubigan, 11.8397 , 125.0614 
ph,tuyan, 6.0000 , 125.2833 
ph,tuyom, 9.9769 , 122.5582 
ph,tuy, 14.0183 , 120.7296 
ph,uacon, 15.6787 , 119.9403 
ph,ubay, 10.0560 , 124.4729 
ph,udalo, 13.4776 , 120.8223 
ph,uddiawan, 16.5589 , 121.1512 
ph,udtongan, 10.7733 , 123.5200 
ph,ugac, 17.6103 , 121.7172 
ph,ugad, 17.2937 , 121.7998 
ph,ula, 7.1322 , 125.4922 
ph,umabay, 12.3095 , 123.6796 
ph,umanday, 15.9380 , 120.2153 
ph,umiray, 15.2206 , 121.4111 
ph,ungka, 10.7500 , 122.5500 
ph,unidad, 8.5350 , 126.2306 
ph,unidos, 11.9068 , 122.0005 
ph,unidos, 8.5942 , 123.6680 
ph,union, 11.7612 , 121.8963 
ph,union, 10.0475 , 124.5151 
ph,union, 10.6695 , 124.3252 
ph,union, 9.7567 , 126.1103 
ph,unisan, 13.8403 , 121.9762 
ph,unzad, 15.9189 , 120.5392 
ph,upig, 15.0248 , 120.9932 
ph,upi, 17.0804 , 121.8364 
ph,upper klinan, 6.2272 , 125.1208 
ph,urbiztondo, 15.8227 , 120.3295 
ph,urdaneta, 15.9761 , 120.5711 
ph,usab, 12.3297 , 123.5809 
ph,uson, 12.2253 , 123.7834 
ph,uyaan, 7.8631 , 124.0411 
ph,uyong, 16.0500 , 120.1207 
ph,valderrama, 11.4059 , 122.0837 
ph,valencia, 9.6097 , 124.2080 
ph,valencia, 9.7504 , 123.3922 
ph,valencia, 11.1089 , 124.5725 
ph,vallehermoso, 10.3349 , 123.3259 
ph,vargas, 15.5928 , 120.4867 
ph,veruela, 8.0731 , 125.9558 
ph,victorias, 10.9015 , 123.0705 
ph,victoria, 14.2277 , 121.3292 
ph,victoria, 13.1772 , 121.2781 
ph,victoria, 12.4472 , 124.3111 
ph,vigan, 17.5747 , 120.3869 
ph,viga, 13.8719 , 124.3091 
ph,vigo, 13.8267 , 120.1792 
ph,vigo, 12.5162 , 125.0528 
ph,villa aglipay, 15.4661 , 120.4527 
ph,villaba, 11.2135 , 124.3921 
ph,villahermosa, 13.0458 , 123.7133 
ph,villa isla, 15.7703 , 120.8666 
ph,villamor, 6.7047 , 124.5186 
ph,villanueva, 8.5889 , 124.7756 
ph,villanueva, 15.7833 , 120.5500 
ph,villareal, 11.5659 , 124.9281 
ph,vintar, 18.2284 , 120.6475 
ph,vinzons, 14.1737 , 122.9066 
ph,vista alegre, 9.9984 , 122.7663 
ph,vitali, 7.3717 , 122.2892 
ph,vito, 10.9031 , 123.5154 
ph,vizal san pablo, 15.0379 , 120.8649 
ph,vizal santo nino, 15.0381 , 120.8803 
ph,wangan, 7.1597 , 125.4453 
ph,wao, 7.6833 , 124.6667 
ph,wawa, 14.3019 , 121.4595 
ph,wawa, 13.4632 , 120.7441 
ph,wawa, 13.7401 , 121.0529 
ph,wines, 7.1939 , 125.3892 
ph,yeban, 17.0055 , 121.9480 
ph,yook, 13.2261 , 121.9640 
ph,yubo, 10.3896 , 123.0690 
ph,yumbing, 9.2393 , 124.6578 
ph,yuni, 13.4124 , 122.4846 
ph,zamboanga, 6.9103 , 122.0717 
ph,zamboanguita, 9.1025 , 123.1996 
ph,zaragoza, 16.3871 , 119.9443 
ph,zarraga, 10.8197 , 122.6081 
pk,adilpur, 27.9370 , 69.3187 
pk,ahmadpur east, 29.1431 , 71.2598 
pk,ahmadpur sial, 30.6754 , 71.7483 
pk,akora, 34.0036 , 72.1261 
pk,alipur, 29.3846 , 70.9116 
pk,alipur chatha, 32.2673 , 73.8153 
pk,alizai, 33.5383 , 70.3462 
pk,amangarh, 34.0058 , 71.9300 
pk,arifwala, 30.2940 , 73.0735 
pk,attock, 33.8928 , 72.2407 
pk,badah, 27.3333 , 68.0167 
pk,baddomalhi, 31.9928 , 74.6683 
pk,badin, 24.6560 , 68.8384 
pk,baffa, 34.2907 , 72.8872 
pk,bagarji, 27.7560 , 68.7524 
pk,bahawalnagar, 29.9987 , 73.2536 
pk,bahawalpur, 29.4000 , 71.6833 
pk,bandhi, 26.5861 , 68.3006 
pk,bannu, 32.9854 , 70.6027 
pk,barkhan, 29.8977 , 69.5256 
pk,basirpur, 30.5832 , 73.8290 
pk,bat khela, 34.6167 , 71.9714 
pk,begowala, 32.4376 , 74.2682 
pk,bela, 26.2271 , 66.3111 
pk,berani, 25.7850 , 68.8069 
pk,bhag, 29.0415 , 67.8239 
pk,bhakkar, 31.6252 , 71.0657 
pk,bhalwal, 32.2701 , 72.8765 
pk,bhan, 26.5583 , 67.7214 
pk,bhawana, 31.5692 , 72.6490 
pk,bhera, 32.4832 , 72.9097 
pk,bhit shah, 25.8044 , 68.4927 
pk,bhopalwala, 32.4289 , 74.3633 
pk,bozdar, 27.1828 , 68.6360 
pk,bulri, 24.8667 , 68.3333 
pk,burewala, 30.1614 , 72.6815 
pk,chak azam sahu, 30.7500 , 73.0333 
pk,chak, 27.8575 , 68.8329 
pk,chak jhumra, 31.5678 , 73.1835 
pk,chakwal, 32.9334 , 72.8585 
pk,chaman, 30.9236 , 66.4512 
pk,chambar, 25.2931 , 68.8120 
pk,charsadda, 34.1435 , 71.7317 
pk,chawinda, 32.3469 , 74.7061 
pk,cherat, 33.8233 , 71.8915 
pk,chichawatni, 30.5333 , 72.7000 
pk,chiniot, 31.7200 , 72.9789 
pk,chishtian mandi, 29.8000 , 72.8667 
pk,chitral, 35.8462 , 71.7858 
pk,choa saidan shah, 32.7201 , 72.9849 
pk,chor, 25.5167 , 69.7667 
pk,chuhar kana, 31.5050 , 73.5856 
pk,chunian, 30.9640 , 73.9803 
pk,dadu, 26.7329 , 67.7763 
pk,dajal, 29.5577 , 70.3761 
pk,dalbandin, 28.8947 , 64.4101 
pk,daro, 24.7946 , 68.1805 
pk,darya khan, 31.7912 , 71.1039 
pk,darya khan mari, 26.6775 , 68.2859 
pk,daska, 32.3243 , 74.3497 
pk,daud khel, 32.8750 , 71.5701 
pk,daulatpur, 26.5015 , 67.9706 
pk,daultala, 33.1925 , 73.1413 
pk,daur, 26.4583 , 68.3192 
pk,dera bugti, 29.0307 , 69.1510 
pk,dera din panah, 30.6766 , 70.7305 
pk,dera ghazi khan, 30.0561 , 70.6348 
pk,dera ismail khan, 31.8327 , 70.9024 
pk,dhadar, 29.4753 , 67.6513 
pk,digri, 25.1558 , 69.1113 
pk,dijkot, 31.2167 , 72.9833 
pk,dina, 28.2306 , 68.6430 
pk,dinga, 32.6398 , 73.7220 
pk,dipalpur, 30.6709 , 73.6529 
pk,diplo, 24.4667 , 69.5840 
pk,dir, 35.2058 , 71.8756 
pk,doaba, 33.4244 , 70.7364 
pk,dokri, 27.3743 , 68.0967 
pk,duki, 30.1541 , 68.5728 
pk,dullewala, 31.8359 , 71.4363 
pk,dunga bunga, 29.7493 , 73.2432 
pk,dunyapur, 29.7995 , 71.7196 
pk,eminabad, 32.0422 , 74.2594 
pk,faisalabad, 31.4167 , 73.0833 
pk,faqirwali, 29.4663 , 73.0340 
pk,faruka, 31.8872 , 72.4144 
pk,fatehpur, 31.1796 , 71.2095 
pk,fazalpur, 32.1833 , 75.0667 
pk,fort abbas, 29.1925 , 72.8536 
pk,gambat, 27.3515 , 68.5205 
pk,garhi khairo, 28.0606 , 67.9803 
pk,garhi yasin, 27.9069 , 68.5110 
pk,garh maharaja, 30.8339 , 71.9053 
pk,gharo, 24.7424 , 67.5857 
pk,ghauspur, 28.1391 , 69.0831 
pk,ghotki, 28.0060 , 69.3161 
pk,gilgit, 35.9187 , 74.3125 
pk,gojra, 31.1487 , 72.6866 
pk,gujar khan, 33.2558 , 73.3025 
pk,gujranwala, 32.1617 , 74.1883 
pk,gujrat, 32.5728 , 74.0790 
pk,gwadar, 25.1216 , 62.3254 
pk,hafizabad, 32.0679 , 73.6854 
pk,hala, 25.8131 , 68.4227 
pk,hangu, 33.5311 , 71.0593 
pk,haripur, 34.0000 , 72.9341 
pk,harnai, 30.1005 , 67.9374 
pk,harnoli, 32.2792 , 71.5539 
pk,harunabad, 29.6133 , 73.1389 
pk,hasan abdal, 30.4333 , 72.7000 
pk,hasilpur, 29.7122 , 72.5553 
pk,havelian, 34.0536 , 73.1657 
pk,haveli, 30.4502 , 73.6989 
pk,hazro, 33.9091 , 72.4921 
pk,hingorja, 27.2109 , 68.4160 
pk,hunza, 36.3190 , 74.6643 
pk,hyderabad, 25.3924 , 68.3737 
pk,isa khel, 32.6747 , 71.2811 
pk,islamabad, 33.6900 , 73.0551 
pk,islamkot, 24.6997 , 70.1770 
pk,jacobabad, 28.2810 , 68.4388 
pk,jalalpur jattan, 32.6374 , 74.2183 
pk,jalalpur pirwala, 29.5069 , 71.2192 
pk,jampur, 29.6441 , 70.5954 
pk,jam sahib, 26.2967 , 68.6294 
pk,jand, 33.4299 , 72.0193 
pk,jaranwala, 31.3333 , 73.4333 
pk,jati, 24.3539 , 68.2671 
pk,jatoi, 29.5105 , 70.8468 
pk,jauharabad, 32.2898 , 72.2813 
pk,jhang, 31.3068 , 72.3281 
pk,jhawarian, 32.3614 , 72.6228 
pk,jhelum, 32.9331 , 73.7264 
pk,jhol, 25.9551 , 68.8882 
pk,jhudo, 24.9578 , 69.3122 
pk,jiwani, 25.0499 , 61.7468 
pk,johi, 26.6921 , 67.6133 
pk,kabirwala, 30.4068 , 71.8667 
pk,kadhan, 24.4810 , 68.9859 
pk,kahna nau, 31.3692 , 74.3653 
pk,kahuta, 33.5913 , 73.3868 
pk,kalabagh, 32.9650 , 71.5570 
pk,kalaswala, 32.2009 , 74.6491 
pk,kalat, 29.0225 , 66.5916 
pk,kalur kot, 32.1564 , 71.2594 
pk,kamalia, 30.7333 , 72.6500 
pk,kambar, 27.5868 , 68.0010 
pk,kamir, 30.4333 , 73.0500 
pk,kamoke, 31.9744 , 74.2244 
pk,kamra, 33.7473 , 73.5111 
pk,kandiari, 26.9156 , 68.5216 
pk,kandiaro, 27.0601 , 68.2091 
pk,kanganpur, 30.7663 , 74.1231 
pk,karachi, 24.9056 , 67.0822 
pk,karak, 30.3281 , 66.8986 
pk,kashmor, 28.4333 , 69.5833 
pk,kasur, 31.1156 , 74.4467 
pk,keti bandar, 24.1447 , 67.4497 
pk,khadro, 26.1472 , 68.7176 
pk,khairpur, 27.5295 , 68.7617 
pk,khairpur nathan shah, 27.0936 , 67.7337 
pk,khalabat, 34.0600 , 72.8894 
